,지역,시군구,제목,모집기관,봉사기간
4,대전광역시,유성구,어르신 일상 보조 및 프로그램 보조 등,신한국복지센터,2019-07-01 ~ 2019-09-30
5,대전광역시,유성구,어르신들 이동도움및 프로그램보조 진행,백세실버,2019-07-05 ~ 2019-09-30
6,대전광역시,유성구,[학업중단예방대안교육] 위탁대안학교 가온누리 학습지도 봉사자 모집,가온누리,2019-09-02 ~ 2019-11-30
7,대전광역시,유성구,[푸드뱅크] 기부식품 물품수령 및 선별작업 봉사자 모집,대전드림푸드뱅크,2019-08-01 ~ 2019-09-30
8,대전광역시,유성구,[푸드뱅크]  기부식품 물품수령 및 선별작업 봉사,대전드림푸드뱅크,2019-08-12 ~ 2019-09-30
9,대전광역시,유성구,유성구청소년수련관 청소년방과후아카데미 중3 수학교과지도,유성구청소년수련관,2019-08-21 ~ 2019-11-21
0,대전광역시,유성구,한국효문화진흥원 교육프로그램 보조·지원,한국효문화진흥원,2019-08-29 ~ 2019-09-30
1,대전광역시,유성구,시설봉사,백세실버케어,2019-08-14 ~ 2019-09-30
2,대전광역시,유성구,한국효문화진흥원 교육프로그램 보조·지원,한국효문화진흥원,2019-09-01 ~ 2019-09-30
3,대전광역시,유성구,개인차량을 이용한 도시락 배달봉사,월드비전대전*충남지부(사랑의도시락),2019-09-01 ~ 2019-09-30
4,대전광역시,유성구,장애인직업재활시설 쇼핑백 제작 작업 자원봉사자 모집,월평장애인보호작업장,2019-08-01 ~ 2019-09-30
5,대전광역시,유성구,어르신 말벗 및 환경정리,한국요양원,2019-07-01 ~ 2019-09-30
6,대전광역시,유성구,도시락집내 청소봉사,월드비전대전*충남지부(사랑의도시락),2019-09-02 ~ 2019-09-30
7,대전광역시,유성구,대학생 학습멘토링자원봉사,(사)한국자원봉사사회개발원대전서구1지부,2019-07-01 ~ 2019-10-01
8,대전광역시,유성구,보담노인주간보호센터 어르신일상생활지원,보담노인주간보호센터,2019-08-06 ~ 2019-10-05
9,대전광역시,유성구,보담노인주간보호센터 어르신일상생활도움,보담노인주간보호센터,2019-08-06 ~ 2019-10-05
0,대전광역시,유성구,정신장애인 테니스공야구단 프로그램 활동지원,마중물,2019-07-13 ~ 2019-10-12
1,대전광역시,유성구,건강 죽 나누기 자원봉사자 모집,둔산종합사회복지관,2019-07-05 ~ 2019-12-27
2,대전광역시,유성구,어르신을 위한 프로그램. 재능봉사 등,우리함께요양원,2019-07-15 ~ 2019-10-15
3,대전광역시,유성구,방과후 학습지도,열두광주리지역아동센터,2019-07-23 ~ 2019-10-22
4,대전광역시,유성구,초등학생 학습지도,한빛지역아동센터,2019-08-20 ~ 2019-10-23
5,대전광역시,유성구,아이들 학습보조 및 기타 봉사활동,산서지역아동센터,2019-07-24 ~ 2019-10-24
6,대전광역시,유성구,어린이집 봉사자를 모집합니다~^^,대전광역시립 둥지어린이집,2019-08-05 ~ 2019-10-31
7,대전광역시,유성구,파워랜드 어린이집 주말 아이돌봄 봉사,파워랜드 어린이집,2019-07-27 ~ 2019-10-26
8,대전광역시,유성구,지역아동센터 악기지도 교육활동,서대전지역아동센터,2019-08-01 ~ 2019-10-31
9,대전광역시,유성구,★ 중구국민체육센터 업무보조 ★,중구국민체육센터,2019-08-01 ~ 2019-10-31
0,대전광역시,유성구,버스킹 공연에 따른 안전지도 활동 자원봉사자 모집 / 기상악화 시 자원봉사활동 취소,중구청효문화마을관리원뿌리공원과,2019-08-01 ~ 2019-10-31
1,대전광역시,유성구,"뿌리공원 환경정화 활동 및 성씨조형물 닦아주기 등 자원봉사자 모집 /8월중 자원봉사는 11시까지로 단축운영, 기상악화 시 자원봉사활동 취소",중구청효문화마을관리원뿌리공원과,2019-08-01 ~ 2019-10-31
2,대전광역시,유성구,대덕구치매안심센터 어르신 대상 인지프로그램 활동 보조,대덕구보건소,2019-08-06 ~ 2019-11-01
3,대전광역시,유성구,어르신 활동보조 및 청소도움,에덴실버타운,2019-08-01 ~ 2019-10-31
4,대전광역시,유성구,대전보훈요양원 일상생활지원 ★공지사항 필독 후 봉사활동 참여 권장,한국보훈복지의료공단 대전보훈요양원,2019-09-01 ~ 2019-10-31
5,대전광역시,유성구,대전보훈요양원 일상생활지원 ★공지사항 필독 후 봉사활동 참여 권장,한국보훈복지의료공단 대전보훈요양원,2019-09-01 ~ 2019-10-31
6,대전광역시,유성구,*^^* 이미용 봉사자를 모십니다.,해피엔젤요양센터(대동점),2019-08-01 ~ 2019-10-31
7,대전광역시,유성구,"어르신활동,생활도움",사랑나눔주야간보호센터,2019-08-01 ~ 2019-10-31
8,대전광역시,유성구,"새마음지역아동센터에서 청소, 급식도우미 등의 활동보조 봉사활동입니다.",새마음지역아동센터,2019-08-02 ~ 2019-11-01
9,대전광역시,유성구,대전시티즌 홈경기 스포츠스태킹 체험부스 운영 자원봉사,대전스포츠스태킹협회,2019-11-09 ~ 2019-11-09
0,대전광역시,유성구,"시설청소 및 어르신 말벗,프로그램보조",동행노인주간보호센터,2019-08-14 ~ 2019-11-13
1,대전광역시,유성구,중구문화원 프로그램 운영보조 9월-11월,대전중구문화원,2019-09-02 ~ 2019-11-29
2,대전광역시,유성구,"어르신 활동보조 및 프로그램 진행보조, 주변정리",만세실버케어센터,2019-08-28 ~ 2019-11-27
3,대전광역시,유성구,대전은혜노인 복지센터 밑반찬 만들기 보조 봉사,대전광역시 서구,2019-10-16 ~ 2019-11-27
4,대전광역시,유성구,둔산동 행복한 실버케어 어르신 활동보조,행복한 실버케어 주야간보호,2019-09-07 ~ 2019-11-30
5,대전광역시,유성구,방과후 아동의 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
6,대전광역시,유성구,방과후 아동의 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
7,대전광역시,유성구,초등학교 1학년 - 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
8,대전광역시,유성구,초등학교 1학년 - 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
9,대전광역시,유성구,온천마을도서관 운영봉사,온천마을작은도서관,2019-09-03 ~ 2019-11-30
0,대전광역시,유성구,온천마을도서관 운영봉사,온천마을작은도서관,2019-09-03 ~ 2019-11-30
1,대전광역시,유성구,대전광역시 중구 효문화마을관리원 자원봉사,효문화마을관리원,2019-08-31 ~ 2019-11-30
2,대전광역시,유성구,대전이주외국인종합복지관에서 매주 일요일 오후 봉사자 모집,대전이주외국인종합복지관,2019-09-08 ~ 2019-12-08
